,name,categories,address,city,postal_code,province,country,latitude,longitude,websites
5465,7-Eleven,Fast Food Restaurants,1585 Rand Rd,Des Plaines,60016,IL,US,42.045948,-87.88396,"http://www.7-eleven.com/?yext=33055,http://www.7-eleven.com"
5466,SONIC Drive In,Fast Food Restaurant,3824 Fredericksburg Rd,San Antonio,78201,TX,US,29.481974,-98.542795,"http://sonicdrivein.com,https://locations.sonicdrivein.com/tx/san-antonio/3824-fredericksburg-road.html"
5467,In-N-Out Burger,Fast Food Restaurant,2114 E Foothill Blvd,Pasadena,91107,CA,US,34.149654,-118.106864,"http://www.in-n-out.com/,http://www.in-n-out.com"
5468,McDonald's,Fast Food Restaurants,725 Dover Rd NE,Sugarcreek,44681,OH,US,40.508373,-81.626913,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5469,McDonald's,Fast Food,10143 Sierra Ave,Fontana,92335,CA,US,34.069616,-117.435214,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5470,McDonald's,Fast Food Restaurant,30 Dublin Street,Machias,4654,ME,US,44.705356,-67.463019,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5471,Taco Time,Fast Food Restaurant,7 East Main co Jacksons Food Store,Middleton,83644,ID,US,43.706776,-116.622205,http://www.tacotime.com/stores/6517
5472,Wendy's,Fast Food Restaurant,1841 S San Jacinto Ave,San Jacinto,92583,CA,US,33.767721,-116.95832,http://www.wendys.com
5473,McDonalds,Fast Food Restaurant,2444 Notre Dame Blvd,Chico,95928,CA,US,39.716568,-121.795763,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5474,McDonald's,Fast Food Restaurants,617 W Oklahoma Ave,Milwaukee,53215,WI,US,42.988094,-87.920018,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5475,Domino's Pizza,Fast Food Restaurants,8381 Northcliffe Blvd,Spring Hill,34606,FL,US,28.50945,-82.578472,"https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps,https://www.dominos.com/en/pages/order/menu.jsp?utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps#/menu/category/all"
5476,Burger King,Fast Food,3750 El Camino Real,Santa Clara,95051,CA,US,37.351887,-121.999765,"http://bk.com,http://www.bk.com"
5477,Culver's,Fast food restaurants,1204 N 25th St,Clear Lake,50428,IA,US,43.14731,-93.358897,"http://www.culvers.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJZrucOFbj0z1RSnjo2QukjOmCdVRat6NPbisHVYSBKBHLl94Fb7xELIs9-6BUFXZHrtplWFyx78WjJKdadgQtITwk7uRQsJSYoS0T66w2fAavfqMFhaIIeZwYYJBb0r1aWnoHNdpyoJp33_ZpsMtLKwgXowxajpHCe660vy7tWJsl1I3yCPr26N0MDAUVy4Y2boGy35u6XKIr4swzlrjP8JSbdedXl3PAgfFOFRmhyYRQ6izV6uarVHBUHwrIBw8atrOJWRXg-FGTRy7wQ2XeN7a_svVbabR2JInCG1UlsxA2x94exYrYdRx57K0z9cfqkkcoo7DqgGd5_Kn3c87NDqvNHxI3XVed&placement=listing_profile&cs_user=unknown&cs_session=fa40b9f4b08760cb0ddb2a83e61afda3f153e1db,http://www.culvers.com/restaurants/clear-lake"
5478,Burger King,Fast Food Restaurant,2208 Highway 21 East,Bryan,77803,TX,US,30.694868,-96.362345,http://www.bk.com
5479,Subway,Sandwich Place and Fast Food Restaurant Upper East Side,1510 1st Ave,New York,10075,NY,US,40.771909,-73.953074,http://www.subway.com
5480,Carl's Jr.,Fast Food Restaurants,37000 Fremont Blvd,Fremont,94536,CA,US,37.560793,-122.011408,"http://www.carlsjr.com/,http://www.carlsjr.com"
5481,McDonalds,Fast Food Restaurants,1963 E Remus Rd,Mount Pleasant,48858,MI,US,43.597516,-84.808592,"http://www.mcdonalds.com/,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5482,McDonald's,Fast Food Restaurant,2100 W 15th St,Plano,75075,TX,US,33.018994,-96.734134,http://mcdonalds.com
5483,Popeyes Louisiana Kitchen,Fast Food Restaurant,85 Parkhurst Rd,Chelmsford,1824,MA,US,42.62576,-71.359546,http://www.popeyes.com
5484,McDonald's,Fast Food Restaurant,1166 N Muldoon Rd,Anchorage,99504,AK,US,61.229535,-149.742225,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5485,SUBWAY,Fast Food Restaurants,330 Main St,Holyoke,1040,MA,US,42.200062,-72.60618,"http://www.subway.com,http://subway.com"
5486,Jimmy John's,Fast Food Restaurants,1133 S State Rd,Davison,48423,MI,US,43.016279,-83.517065,"http://jimmyjohns.com,http://www.jimmyjohns.com"
5487,McDonald's,Fast Food Restaurant,344042 Jerome Ave,Bronx,10467,NY,US,40.881359,-73.882583,http://mcdonalds.com
5488,Pizza Hut,Fast Food Restaurants,551 N Maclay Ave,San Fernando,91340,CA,US,34.288819,-118.434,"http://www.pizzahut.com,http://www.pizzahut.com/"
5489,McDonalds,Fast Food Restaurant,2051 W Broadway,Madison,53713,WI,US,43.046542,-89.349036,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5490,Quiznos,Fast Food Restaurant,30713 Chi Chi Dr,Georgetown,78628,TX,US,30.715828,-97.663819,"http://restaurants.quiznos.com/tx/georgetown/berrycreekgeorgetown-78628,http://www.quiznos.com"
5491,Taco Bueno,Fast Food Restaurant,8300 Lakeview Pkwy,Rowlett,75088,TX,US,32.915361,-96.520745,http://www.tacobueno.com
5492,Taco Bell,Fast Food Restaurant,536 W McKinley Ave,Mishawaka,46545,IN,US,41.680626,-86.189796,"http://www.tacobell.com,http://tacobell.com"
5493,KFC,Fast Food Restaurant,13435 N Highway 183,Austin,78750,TX,US,30.448117,-97.789305,"http://kfc.com,http://www.kfc.com"
5494,Jack in the Box,Fast Food Restaurants,14521 Bellaire Blvd,Houston,77083,TX,US,29.703578,-95.641552,"http://www.jackinthebox.com,http://jackinthebox.com/"
5495,Wolf's Dairy Queen,Fast Food Restaurant,1005 Fond du Lac Ave,Sheboygan Falls,53085,WI,US,43.733438,-87.818729,"http://www.dairyqueen.com,http://blog.dairyqueen.com"
5496,Burger King,Fast Food Restaurant,8939 Astronaut Blvd,Cape Canaveral,32920,FL,US,28.39871,-80.614983,http://www.bk.com
5497,Pizza Hut,Fast Food,1505 Ne 65Th St,Seattle,98115,WA,US,47.675695,-122.311625,"http://www.pizzahut.com,http://www.pizzahut.com/"
5498,Popeyes,Fast Food Restaurant,7832 Richmond Hwy,Alexandria,22306,VA,US,38.745239,-77.08432,"http://popeyes.com,http://www.popeyes.com"
5499,Dairy Queen,Fast Food Restaurant,2458 SW US 221,Greenville,32331,FL,US,30.436452,-83.627501,"http://www.dairyqueen.com,http://dairyqueen.com"
5500,Domino's Pizza,Fast Food Restaurants,4079 Augusta Hwy Ste C,Gilbert,29054,SC,US,33.964477,-81.38862,"https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps"
5501,Domino's Pizza,Fast Food Restaurants,155 Pine Crest Rd,Morehead,40351,KY,US,38.188603,-83.478246,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps"
5502,Domino's Pizza,Fast Food Restaurants,905 N Brooks St,Brazoria,77422,TX,US,29.056836,-95.573359,"https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps"
5503,Taco Bell,Fast Food,2440 S Maryland Pkwy,Las Vegas,89104,NV,US,36.144417,-115.137434,"http://www.tacobell.com/,http://www.tacobell.com"
5504,Domino's Pizza,Fast Food Restaurants,3654 Highland Ave Ste 1,Highland,92346,CA,US,34.136645,-117.208467,"https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage"
5505,Jack in the Box,Fast Food Restaurant,4703 Greenville Ave,Dallas,75206,TX,US,32.844734,-96.770525,http://www.jackinthebox.com
5506,KFC,Fast Food Restaurant,7604 Old State Road 60,Sellersburg,47172,IN,US,38.371705,-85.757802,"http://kfc.com,http://www.kfc.com"
5507,Taco Bell,Mexican Restaurant and Fast Food Restaurant,723 E Forsyth St,Americus,31709,GA,US,32.073019,-84.221918,"http://www.tacobell.com,https://locations.tacobell.com/ga/americus/723-east-forsyth-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=029105andutm_content=website"
5508,7-Eleven,Fast Food,21040 Henderson Corner Rd,Germantown,20876,MD,US,39.204705,-77.243891,"http://www.7-eleven.com/?yext=34140,http://www.7-eleven.com"
5509,Sonic Drive-In,Fast Food Restaurant,229 F E Sellers Hwy,Monticello,39654,MS,US,31.551954,-90.10787,https://locations.sonicdrivein.com/ms/monticello/229-f-e--sellers-highway.html
5510,Papa John's Pizza,Fast Food Restaurant,1362 American Way,Bedford,24523,VA,US,37.32611,-79.50191,"http://papajohns.com,http://www.papajohns.com"
5511,Taco Bell,Fast Food Restaurants,807 W 7th Ave,Corsicana,75110,TX,US,32.087414,-96.4714,"https://locations.tacobell.com/tx/corsicana/807-west-seventh.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=003771andutm_content=website,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJJyd3UBgEIzjqFx6fAWQU5D-sjywi3OlHWaIKEglWJkDmPXejWPCc2VCYwCrGb_7beBKWbGMRcMcnLySI4RI5iLUHH5KO6A2GsfK2aRXzAU5TF0L4yfR_qikBNB46tIkZyXTP0ZLLvpNRPEtMKneeXhoVye8mpAMX-4T9D3ruwaVqsUt81MGmLlrw68M02lJbV_gnbICAMaRFdnrxKeeRZloUPvv4gYGUToS0PmXirZ3wLfnRl_ZGbS3f1giCrPJiVCsKt2DWWQj--K3vuBYA5EsuB0jS3gUtfMGnBFVDn0d1cdxrRNmmUC44q4rRLuCypnaZ2AjieJZ7tLaeNgNwwgEoWk2bIO2w&placement=listing_profile&cs_user=unknown&cs_session=0af5972b84fa7c1e83b039764d3072e95953a79a,http://www.tacobell.com"
5512,Taco Bell,Fast Food Restaurants,3727 S Mooney Blvd,Visalia,93277,CA,US,36.296587,-119.314095,"https://locations.tacobell.com/ca/visalia/3727-south-mooney-blvd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=032523andutm_content=website,http://www.tacobell.com,http://tacobell.com"
5513,Burger King,Fast Food Restaurant,8651 John J Kingman Rd Bldg 2321,Fort Belvoir,22060,VA,US,38.724358,-77.150234,"http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJqDESeGGoxICk47jgCulQTSSyvVqlfzGGgRs_F0WJXgL8cBAlBZZnW-O2SDB7vRcRBpHi8QdVRRDMdqlL_39ozZjoojuPHzmu-lynhP-5EKG8tPVJ0d8Qh945R8PxV-O59ZdCDTGFzq3dTid57_ZbkruGr2ixCBqzpNKwXyTQ6rXSjDim_fZqAgX0GobOENOsVt4VyqPCU-vzH2ICIIxh0ILdrQjl1VNDYfkdIpJIX8LKneS6b8y361I2jqR1JmhaQ-OpNxia6auRRrasXbccrwNPazBVHMR0sRe2u-gNrugcfwml5tYJa7qTnV_l11PAu6It98Wz6gBdF8V6TAu0tRorijHuz6zoCXviG_N26eTOUQp7GcjlKf3whX894shhIg3M2m-tCIbvrKRkRYV-gnBBomDDJyS2nS9MoGpoDl1VEiKVXAac4w3EeMcAwigU&placement=listing_profile&cs_user=unknown&cs_session=3ae26c62c1448a916e6da02c63e929f6d3fcd713,https://locations.bk.com/va/fort-belvoir/8651-john-j-kingman-rd-bldg-2321.html,http://www.bk.com"
5514,Sonic Drive-In,Fast Food Restaurant,1402 N E Avenue,Haskell,79521,TX,US,33.170149,-99.73325,https://locations.sonicdrivein.com/tx/haskell/1402-n--e-avenue.html
5515,SONIC Drive In,Fast Food Restaurant,4319 S New Braunfels Ave,San Antonio,78223,TX,US,29.375625,-98.461741,"http://sonicdrivein.com,https://locations.sonicdrivein.com/tx/san-antonio/4319-south-new-braunfels.html"
5516,Taco Time,Fast Food Restaurant,1750 West Main St,Lehi,84043,UT,US,40.387824,-111.87731,http://www.tacotime.com/stores/6662
5517,Quiznos,Fast Food Restaurant,495 El Camino Real Ste 111,Santa Clara,95050,CA,US,37.352155,-121.936642,http://quiznos.com
5518,Sweet Magnolia's Cafe Bakery,Fast Food Restaurant,118 Main Street SW,Gainesville,30501,GA,US,34.298782,-83.827316,http://www.sweetmagnoliasgainesville.com
5519,Hardee's / Red Burrito,Fast Food Restaurant,7217 Woodland Dr,Indianapolis,46278,IN,US,39.883105,-86.265062,http://www.hardees.com
5520,Pizza Hut,Fast Food,1901 Pacific Coast Hwy,Lomita,90717,CA,US,33.789648,-118.312189,"http://www.pizzahut.com,http://pizzahut.com/locations/california/lomita/026150,http://www.pizzahut.com/"
5521,McDonald's,Fast Food Restaurant,2930 W US Highway 22 and 3,Maineville,45039,OH,US,39.308904,-84.276957,http://mcdonalds.com
5522,Pollo Tropical,Fast Food Restaurant,6515 W Loop 1604N,San Antonio,78254,TX,US,29.498362,-98.703894,http://pollotropical.com
5523,Jack in the Box,Fast Food Restaurant,3680 Blue Diamond Rd,Las Vegas,89139,NV,US,36.041474,-115.189269,"http://www.jackinthebox.com,http://jackinthebox.com/"
5524,Jack in the Box,Fast Food Restaurant,2474 Vista Way,Oceanside,92054,CA,US,33.183494,-117.333068,"http://www.jackinthebox.com,http://jackinthebox.com/"
5525,Great American Hamburger Pie Co,Fast Food Restaurants,35 E Richmond Ave,Richmond,94801,CA,US,37.924401,-122.383682,http://www.gahamburger.com
5526,Subway,Fast Food Restaurants,45 S Main St,Dayton,45402,OH,US,39.751095,-84.171501,"http://www.subway.com,http://subway.com"
5527,Jimmy John's,Fast Food Restaurants,225 S Main St,Bourbonnais,60914,IL,US,41.154337,-87.878237,"http://www.jimmysjohns.com,http://www.jimmyjohns.com"
5528,McDonald's,Fast Food Restaurant,82 US Highway 62 W,Eddyville,42038,KY,US,37.086838,-88.088922,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5529,Golden Harvest Chinese Restaurant,Fast Food Restaurants,301 S Garfield Ave,Sioux Falls,57104,SD,US,43.54465,-96.75871,http://goldenharvestchineserestaurant.com
5530,McDonald's,Fast Food Restaurant,420 S Perryville Rd,Rockford,61108,IL,US,42.267574,-88.979343,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5531,The Flame Broiler,Fast Food,17929 MacArthur Blvd,Irvine,92614,CA,US,33.686748,-117.855728,http://www.flamebroilerusa.com/
5532,KFC,Fast Food Restaurant,7010 Central Ave SE,Albuquerque,87108,NM,US,35.075613,-106.56874,"http://kfc.com,http://www.kfc.com"
5533,McDonald's,Fast Food Restaurant,1067 N Bridge,Chillicothe,45601,OH,US,39.357348,-82.9757,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5534,Penn's Thai Cafe,Fast Food Restaurants,3658 Rochester Rd,Troy,48083,MI,US,42.571938,-83.127365,http://www.allmenus.com/mi/troy/48435-penns-thai-cafe/menu
5535,Burger King,Fast Food Restaurant,11235 S Fortuna Rd,Yuma,85367,AZ,US,32.667754,-114.443453,http://www.bk.com
5536,Firehouse Subs,Sandwich Place and Fast Food Restaurant Governours Square,1132 Henderson Rd,Columbus,43220,OH,US,40.053552,-83.05055,"http://firehousesubs.com,https://www.firehousesubs.com/locations/oh/kenny-rd"
5537,Pizza Hut,Fast Food Restaurants,70 Barrington Town Square Dr,Aurora,44202,OH,US,41.320023,-81.348033,"http://www.pizzahut.com,http://pizzahut.com/locations/ohio/aurora/022802"
5538,Burger King,Fast Food Restaurant,151450 Kahakai Blvd,Pahoa,96778,HI,US,19.504168,-154.955041,"https://locations.bk.com/hi/pahoa/15-1450-kahakai-blvd.html,http://www.bk.com"
5539,McDonald's,Fast food restaurants,2100 Washington Pike,Carnegie,15106,PA,US,40.38628,-80.093105,http://mcdonalds.com
5540,Wendy's,Fast Food Restaurant,7363 Jonesboro Rd,Morrow,30260,GA,US,33.554227,-84.347536,http://www.wendys.com
5541,Rally's Hamburgers,Fast Food,1157 E Valley Pkwy,Escondido,92025,CA,US,33.129989,-117.067386,"http://rallyshamburgers.com,http://www.rallyshamburgers.com/,https://locations.rallys.com/ca/escondido/1157-east-valley-parkway"
5542,Long John Silver's / AW,Fast Food Restaurant,333 S Dixie Blvd,Radcliff,40160,KY,US,37.836105,-85.93553,http://www.ljsilvers.com
5543,Mcdonalds Whitehouse,Fast Food Restaurant,603 State Highway 110 N,Whitehouse,75791,TX,US,32.235493,-95.228496,http://mcdonalds.com
5544,Papa Gino's,Fast Food Restaurants,158 N Main St,Uxbridge,1569,MA,US,42.0816,-71.638278,"https://www.papaginos.com/?utm_source=yextandutm_medium=localandutm_campaign=listings,http://www.papaginos.com"
5545,Cook Out,Fast Food Restaurant,1179 Blowing Rock Rd,Boone,28607,NC,US,36.204229,-81.666761,http://www.cookoutnc.com
5546,Taco Bell,Fast Food Restaurant,13725 Q St,Omaha,68137,NE,US,41.204719,-96.127743,"http://www.tacobell.com,http://tacobell.com"
5547,Subway,Fast Food,3685 Northcrest Rd,Atlanta,30340,GA,US,33.898915,-84.251369,"http://www.subway.com,http://subway.com/"
5548,Panera Bread,Fast Food,417 Market St,Chattanooga,37402,TN,US,35.051676,-85.310041,"https://locations.panerabread.com/tn/chattanooga/417-market-street.html?utm_medium=display-adandutm_source=paid-digitalandutm_campaign=yextandutm_content=local-search,http://locations.panerabread.com/tn/chattanooga/417-market-street.html?utm_medium=display-adandutm_source=paid-digitalandutm_campaign=yextandutm_content=local-search,http://www.panerabread.com,https://locations.panerabread.com/tn/chattanooga/417-market-street.html,https://www.panerabread.com/en-us/home.html?utm_source=yext&utm_medium=referral&utm_campaign=yext"
5549,KFC,Fast Food Restaurant,626 Atlantic Blvd,Neptune Beach,32266,FL,US,30.324208,-81.404114,http://www.kfc.com
5550,KFC,Fried Chicken Joint and Fast Food Restaurant Model City,1190 NW 62nd St,Miami,33150,FL,US,25.831756,-80.216247,"http://kfc.com,http://www.kfc.com"
5551,KFC,Fast Food Restaurant,1180 N Shoop Ave,Wauseon,43567,OH,US,41.563837,-84.134158,"http://kfc.com,http://www.kfc.com"
5552,McDonald's,Fast Food Restaurant,9801 Metropolitan Ave,Forest Hills,11375,NY,US,40.711249,-73.854415,http://mcdonalds.com
5553,Captain D's,Fast Food Restaurant,1107 N Academy Blvd,Colorado Springs,80909,CO,US,38.848311,-104.756988,https://locations.captainds.com/co/colorado-springs/1107-n-academy-blvd.html
5554,Subway,Fast Food Restaurants,435 W Lena St,Lena,61048,IL,US,42.378561,-89.823849,http://www.subway.com
5555,Blimpie,Fast Food Restaurant,22250 Northwest Fwy,Cypress,77429,TX,US,29.936985,-95.649162,"http://www.blimpie.com/stores/10007,http://blimpie.com"
5556,Wendy's,Fast Food Restaurant and Burger Joint,1725 W Charleston Blvd,Las Vegas,89102,NV,US,36.158628,-115.164933,"http://www.wendys.com,http://www.wendys.com/"
5557,Pizza Hut,Fast Food Restaurants,425 E Main St,Kingwood,26537,WV,US,39.467795,-79.668284,http://www.pizzahut.com
5558,Captain D's,Fast Food Restaurant,2307 E NC Highway 54,Durham,27713,NC,US,35.901329,-78.89044,https://locations.captainds.com/nc/durham/2307-nc-hwy-54.html
5559,Baskin-Robbins,Fast Food,1427 Sheepshead Bay Rd,Brooklyn,11235,NY,US,40.587469,-73.954371,"http://www.baskinrobbins.com,http://baskinrobbins.com"
5560,Jimmy John's,Fast Food Restaurant,105 E Main St,Platteville,53818,WI,US,42.733861,-90.477172,"http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ0Z3PuLF1daedIE3sXhepGdDztBwcN7jlCjywqXN0Zzn0VTQVH-fVYbSWwD6CkW3HfO_C6A0Et9FZ66O-eQyvmZH8gYpdG8roBG6FGKZNoXAkAriPhnmBUKjcZaJHL5PApnT89DNxR5dIBjsKe80rkaiad9CtOEBU5pNLsahXxcZES6vm4PU5QJ9it9tsOKcQGprRNDkvh5TcGtCKX5F5sVtFi0fX7eKIgpndWuceOSJ19G-5thxOb4tDYtjbcEvrMse5vPbgoIK_md8flAzG84T1YjdK8ovLto3uEMDXhSPRrG_MqQku9ocMIqHTawK_V77fssnnt0R3186hMsteWEx3HSUxDsj4tv91ya2gmms&placement=listing_profile&cs_user=unknown&cs_session=3fb0a62e5647013bf253f8ed46c0b300e6db6662,http://www.jimmyjohns.com"
5561,Domino's Pizza,Fast Food Restaurants,1316 N Main Ave,Scranton,18508,PA,US,41.430495,-75.664696,"http://www.dominos.com,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps"
5562,Jack in the Box,Fast Food Restaurant,107 E Camp Wisdom Rd,Duncanville,75116,TX,US,32.662344,-96.905868,"http://www.jackinthebox.com,https://www.jackinthebox.com/locations/4827"
5563,McDonald's,Fast Food Restaurants,8548 Grahamville Rd,Ridgeland,29936,SC,US,32.476311,-80.968985,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5564,Burger King/Popeyes,Fast Food Restaurant,23925 Linden Blvd,Elmont,11003,NY,US,40.690328,-73.723623,http://www.bk.com
5565,KFC/Taco Bell,Fast Food Restaurant,5800 Perkiomen Ave,Reading,19606,PA,US,40.29623,-75.840569,http://www.kfc.com
5566,Wendy's,Fast Food Restaurant,720 Round Rock Ave,Round Rock,78681,TX,US,30.510602,-97.687872,http://www.wendys.com
5567,Carl's Jr / Green Burrito,Fast Food Restaurant,222 N Euclid St,Fullerton,92832,CA,US,33.871922,-117.941817,http://www.carlsjr.com
5568,Domino's Pizza,Fast Food Restaurants,13061 Lee Jackson Memorial Hwy,Fairfax,22033,VA,US,38.879508,-77.399867,"http://dominos.com,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps"
5569,Taco Bell,Fast Food Restaurant and Mexican Restaurant,2011 Monticello Ave,Norfolk,23517,VA,US,36.866936,-76.284496,"https://locations.tacobell.com/va/norfolk/2011-monticello-ave.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=027639&utm_content=website,https://locations.tacobell.com/va/norfolk/2011-monticello-ave.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=027639andutm_content=website,http://www.tacobell.com"
5570,Sonic Drive-In,Fast Food Restaurant,21 NE 23rd St,Oklahoma City,73105,OK,US,35.493582,-97.510668,"https://locations.sonicdrivein.com/ok/oklahoma-city/21-n-e--23rd-street.html,http://sonicdrivein.com"
5571,Subway,Fast Food Restaurants,7405 Debarr Rd,Anchorage,99504,AK,US,61.211375,-149.743723,http://www.subway.com
5572,Taco Bell,Fast Food,9102 Taylorsville Rd,Louisville,40299,KY,US,38.213285,-85.588714,"https://locations.tacobell.com/ky/jeffersontown/9102-taylorsville-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=031665andutm_content=website,https://locations.tacobell.com/ky/jeffersontown/9102-taylorsville-rd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=031665&utm_content=website,http://www.tacobell.com"
5573,SUBWAY,Fast Food Restaurants,715 S Main St,Olivet,49076,MI,US,42.437042,-84.925933,http://www.subway.com
5574,McDonald's,Fast Food Restaurant,39105 US 41,Wadsworth,60083,IL,US,42.429741,-87.937314,http://mcdonalds.com
5575,SUBWAY,Fast Food Restaurants,2232 Plainfield Ave NE,Grand Rapids,49505,MI,US,43.003898,-85.652444,"http://www.subway.com,http://subway.com"
5576,Burger King,Fast Food Restaurant and Burger Joint,723 Main St,Lebanon,45036,OH,US,39.43182,-84.1928,"http://bk.com,http://www.bk.com"
5577,SONIC Drive In,Fast Food Restaurant and American Restaurant,2939 E 21st St N,Wichita,67214,KS,US,37.722459,-97.302257,"https://locations.sonicdrivein.com/ks/wichita/2939-e--21st-street-north.html,http://sonicdrivein.com"
5578,Bob Evans Restaurant,Fast Food Restaurants,18492 Coastal Hwy,Lewes,19958,DE,US,38.737953,-75.144203,"http://www.bobevans.com,https://www.bobevans.com/our-restaurants/locations/341"
5579,Quiznos,Fast Food Restaurants,121 N Greene St,Greensboro,27401,NC,US,36.073403,-79.791593,"http://restaurants.quiznos.com/nc/greensboro/northgreenestreet-27401,http://quiznos.com"
